Order ID,Date_Order_Placed,Time_Order_Placed,Purchase Address,Location,State Code,PinCode,OrderTotal,,,,,,,,,,,,,,,,,,
168768,3/10/2019,0:52,474 Madison St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
168769,3/28/2019,19:17,442 West St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
168770,3/20/2019,15:01,165 Walnut St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
168771,3/2/2019,18:25,396 Sunset St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
168772,3/13/2019,20:46,88 Lakeview St, Boston,MA,2215,$99.99,,,,,,,,,,,,,,,,,,
168773,3/11/2019,20:44,720 Madison St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
168774,3/9/2019,16:54,983 Maple St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
168775,3/25/2019,9:33,290 Hill St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
168776,3/21/2019,8:54,450 Jackson St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
168777,3/7/2019,14:55,247 Pine St, San Francisco,CA,94016,$729.90,,,,,,,,,,,,,,,,,,
168778,3/8/2019,15:31,874 Church St, Seattle,WA,98101,$249.98,,,,,,,,,,,,,,,,,,
168779,3/5/2019,19:53,908 North St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
168780,3/8/2019,12:16,766 Pine St, Portland,OR,97035,$600.00,,,,,,,,,,,,,,,,,,
168781,3/30/2019,10:35,581 Hickory St, Boston,MA,2215,$389.99,,,,,,,,,,,,,,,,,,
168782,3/31/2019,21:37,956 Dogwood St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
168783,3/14/2019,18:30,35 South St, Atlanta,GA,30301,$11.99,,,,,,,,,,,,,,,,,,
168784,3/7/2019,9:29,43 Johnson St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
168785,3/24/2019,20:48,366 Hickory St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
168786,3/20/2019,1:18,55 Wilson St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
168787,3/13/2019,18:55,877 Dogwood St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168788,3/26/2019,14:16,902 5th St, Boston,MA,2215,$5.98,,,,,,,,,,,,,,,,,,
168789,3/22/2019,11:26,555 11th St, New York City,NY,10001,$11.52,,,,,,,,,,,,,,,,,,
168790,3/26/2019,20:14,121 West St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
168791,3/22/2019,14:28,665 Maple St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
168792,3/17/2019,12:44,325 South St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
168793,3/27/2019,7:37,484 River St, Los Angeles,CA,90001,$11.99,,,,,,,,,,,,,,,,,,
168794,3/26/2019,13:54,124 Highland St, Dallas,TX,75001,$149.99,,,,,,,,,,,,,,,,,,
168795,3/24/2019,16:57,807 9th St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
168796,3/7/2019,1:17,947 Main St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
168797,3/2/2019,18:45,211 12th St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
168798,3/8/2019,14:07,155 Forest St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168799,3/4/2019,13:41,285 Center St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
168800,3/7/2019,18:18,422 North St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
168801,3/12/2019,23:18,749 Meadow St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168802,3/9/2019,20:25,197 Forest St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
168803,3/15/2019,16:26,395 Madison St, Seattle,WA,98101,$2.99,,,,,,,,,,,,,,,,,,
168804,3/19/2019,19:24,282 Forest St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
168805,3/20/2019,13:09,29 Spruce St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
168806,3/31/2019,16:55,81 Center St, Los Angeles,CA,90001,$714.95,,,,,,,,,,,,,,,,,,
168807,3/24/2019,19:05,872 8th St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
168808,3/17/2019,22:22,830 12th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168809,3/12/2019,19:19,623 14th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
168810,3/26/2019,14:45,664 Forest St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
168811,3/17/2019,18:18,723 River St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
168812,3/29/2019,18:53,775 Elm St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
168813,3/21/2019,14:09,430 Pine St, New York City,NY,10001,$15.36,,,,,,,,,,,,,,,,,,
168814,3/13/2019,10:04,155 Hill St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
168815,3/6/2019,17:27,156 Dogwood St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
168816,3/16/2019,15:57,485 Hill St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
168817,3/19/2019,18:04,757 8th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
168818,3/15/2019,1:05,762 River St, Los Angeles,CA,90001,$6.83,,,,,,,,,,,,,,,,,,
168819,3/27/2019,12:43,288 Chestnut St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
168820,3/16/2019,0:02,591 14th St, Atlanta,GA,30301,$47.96,,,,,,,,,,,,,,,,,,
168821,3/5/2019,12:07,852 Madison St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
168822,3/16/2019,14:01,502 6th St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
168823,3/22/2019,10:57,101 Highland St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168824,3/27/2019,10:10,57 Adams St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
168825,3/15/2019,15:02,900 Meadow St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168826,3/25/2019,22:20,991 Johnson St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
168827,3/29/2019,13:53,52 Cedar St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
168828,3/2/2019,8:50,195 6th St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168829,3/17/2019,10:09,337 Cedar St, Boston,MA,2215,$400.00,,,,,,,,,,,,,,,,,,
168830,3/19/2019,7:44,572 10th St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168831,3/23/2019,8:44,594 Washington St, Austin,TX,73301,$199.98,,,,,,,,,,,,,,,,,,
168832,3/23/2019,13:03,483 Pine St, Dallas,TX,75001,$3.84,,,,,,,,,,,,,,,,,,
168833,3/10/2019,15:11,352 North St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
168834,3/1/2019,23:04,166 Lincoln St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
168835,3/31/2019,10:40,388 Madison St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168836,3/31/2019,11:13,146 Cherry St, New York City,NY,10001,$7.68,,,,,,,,,,,,,,,,,,
168837,3/30/2019,21:05,886 Maple St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
168838,3/20/2019,11:24,497 Wilson St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
168839,3/18/2019,21:31,810 Jefferson St, Austin,TX,73301,$700.00,,,,,,,,,,,,,,,,,,
168840,3/17/2019,11:59,724 South St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
168841,3/3/2019,11:58,206 Washington St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168842,3/24/2019,16:38,598 Dogwood St, Boston,MA,2215,$11.52,,,,,,,,,,,,,,,,,,
168843,3/26/2019,21:15,409 Spruce St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
168844,3/6/2019,13:27,871 Washington St, Dallas,TX,75001,$11.99,,,,,,,,,,,,,,,,,,
168845,3/16/2019,9:08,328 Center St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
168846,3/26/2019,19:39,589 10th St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
168847,3/4/2019,13:16,645 Chestnut St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
168848,3/16/2019,9:23,171 Forest St, New York City,NY,10001,$3.84,,,,,,,,,,,,,,,,,,
168849,3/16/2019,19:47,320 10th St, New York City,NY,10001,$149.99,,,,,,,,,,,,,,,,,,
168850,3/4/2019,14:50,877 Cherry St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
168851,3/17/2019,12:47,423 4th St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168852,3/17/2019,13:39,443 Hill St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
168853,3/28/2019,17:03,848 12th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
168854,3/20/2019,15:45,175 Hickory St, Los Angeles,CA,90001,$389.99,,,,,,,,,,,,,,,,,,
168855,3/1/2019,21:48,49 1st St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
168856,3/16/2019,13:11,848 Church St, Portland,OR,97035,"$1,700.00",,,,,,,,,,,,,,,,,,
168857,3/7/2019,18:15,118 North St, Portland,ME,4101,$600.00,,,,,,,,,,,,,,,,,,
168858,3/15/2019,22:58,175 Jackson St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
168859,3/28/2019,19:19,890 6th St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
168860,3/23/2019,9:16,212 Hickory St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
168861,3/3/2019,9:13,92 Jackson St, New York City,NY,10001,$379.99,,,,,,,,,,,,,,,,,,
168862,3/13/2019,15:36,153 Cedar St, New York City,NY,10001,$300.00,,,,,,,,,,,,,,,,,,
168863,3/20/2019,12:59,702 Washington St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168864,3/6/2019,19:28,632 Willow St, Austin,TX,73301,$389.99,,,,,,,,,,,,,,,,,,
168865,3/1/2019,15:33,414 2nd St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
168866,3/16/2019,21:48,458 Park St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
168867,3/23/2019,6:41,994 Park St, Los Angeles,CA,90001,$700.00,,,,,,,,,,,,,,,,,,
168868,3/9/2019,18:35,476 12th St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
168869,3/27/2019,10:15,501 Main St, San Francisco,CA,94016,$11.96,,,,,,,,,,,,,,,,,,
168870,3/15/2019,19:37,931 West St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
168871,3/14/2019,22:16,609 Highland St, New York City,NY,10001,$29.90,,,,,,,,,,,,,,,,,,
168872,3/15/2019,17:11,314 7th St, Atlanta,GA,30301,$600.00,,,,,,,,,,,,,,,,,,
168873,3/24/2019,13:15,139 Adams St, Austin,TX,73301,$7.68,,,,,,,,,,,,,,,,,,
168874,3/25/2019,19:45,869 2nd St, Los Angeles,CA,90001,$3.84,,,,,,,,,,,,,,,,,,
168875,3/1/2019,22:30,445 Church St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
168876,3/15/2019,20:36,748 River St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
168877,3/12/2019,15:59,303 Lincoln St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168878,3/29/2019,14:48,490 2nd St, Portland,OR,97035,$700.00,,,,,,,,,,,,,,,,,,
168879,3/15/2019,12:30,703 10th St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
168880,3/28/2019,7:36,835 14th St, Dallas,TX,75001,"$1,700.00",,,,,,,,,,,,,,,,,,
168881,3/13/2019,22:51,423 2nd St, New York City,NY,10001,$999.99,,,,,,,,,,,,,,,,,,
168882,3/11/2019,18:04,52 13th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
168883,3/24/2019,9:28,877 Sunset St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168884,3/15/2019,9:00,22 7th St, Austin,TX,73301,$99.99,,,,,,,,,,,,,,,,,,
168885,3/30/2019,19:17,522 Spruce St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168886,3/8/2019,13:28,946 Lincoln St, Los Angeles,CA,90001,$23.98,,,,,,,,,,,,,,,,,,
168887,3/22/2019,18:19,666 10th St, Seattle,WA,98101,$150.00,,,,,,,,,,,,,,,,,,
168888,3/18/2019,14:26,815 Hill St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
168889,3/9/2019,1:10,362 Hill St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
168890,3/5/2019,15:27,827 1st St, Atlanta,GA,30301,$38.96,,,,,,,,,,,,,,,,,,
168891,3/28/2019,12:44,506 West St, San Francisco,CA,94016,$600.00,,,,,,,,,,,,,,,,,,
168892,3/31/2019,12:58,640 11th St, Austin,TX,73301,$11.95,,,,,,,,,,,,,,,,,,
168893,3/10/2019,21:56,538 Chestnut St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
168894,3/8/2019,15:02,534 Pine St, Seattle,WA,98101,$379.99,,,,,,,,,,,,,,,,,,
168895,3/28/2019,14:34,101 Maple St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
168896,3/12/2019,11:08,411 Cherry St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
168897,3/29/2019,9:17,452 5th St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
168898,3/8/2019,12:02,617 Maple St, Los Angeles,CA,90001,$109.99,,,,,,,,,,,,,,,,,,
168899,3/4/2019,16:48,796 5th St, Portland,OR,97035,$2.99,,,,,,,,,,,,,,,,,,
168900,3/25/2019,15:55,623 West St, Los Angeles,CA,90001,$17.94,,,,,,,,,,,,,,,,,,
168901,3/18/2019,10:30,502 13th St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
168902,3/2/2019,7:50,208 Ridge St, Dallas,TX,75001,$5.98,,,,,,,,,,,,,,,,,,
168903,3/12/2019,7:46,949 Highland St, San Francisco,CA,94016,$23.90,,,,,,,,,,,,,,,,,,
168904,3/25/2019,10:05,490 9th St, San Francisco,CA,94016,$3.84,,,,,,,,,,,,,,,,,,
168905,4/1/2019,1:00,241 Spruce St, Boston,MA,2215,"$1,011.94",,,,,,,,,,,,,,,,,,
168906,3/30/2019,21:05,417 North St, Los Angeles,CA,90001,"$1,700.00",,,,,,,,,,,,,,,,,,
168907,3/11/2019,17:42,427 Elm St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
168908,3/26/2019,22:23,413 Main St, Austin,TX,73301,$3.84,,,,,,,,,,,,,,,,,,
168909,3/28/2019,16:14,692 2nd St, Atlanta,GA,30301,$14.95,,,,,,,,,,,,,,,,,,
168910,3/22/2019,15:40,682 Dogwood St, Dallas,TX,75001,$404.94,,,,,,,,,,,,,,,,,,
168911,3/2/2019,12:31,109 2nd St, Boston,MA,2215,$7.68,,,,,,,,,,,,,,,,,,
168912,3/24/2019,17:02,559 2nd St, Seattle,WA,98101,$11.99,,,,,,,,,,,,,,,,,,
168913,3/16/2019,23:49,200 4th St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
168914,3/14/2019,16:36,865 Center St, New York City,NY,10001,$2.99,,,,,,,,,,,,,,,,,,
168915,3/12/2019,22:14,819 14th St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168916,3/27/2019,15:30,220 Forest St, San Francisco,CA,94016,"$1,700.00",,,,,,,,,,,,,,,,,,
168917,3/3/2019,14:02,238 Adams St, New York City,NY,10001,$99.99,,,,,,,,,,,,,,,,,,
168918,3/23/2019,10:22,31 5th St, Boston,MA,2215,$3.84,,,,,,,,,,,,,,,,,,
168919,3/19/2019,6:49,293 Lakeview St, Los Angeles,CA,90001,$300.00,,,,,,,,,,,,,,,,,,
168920,3/16/2019,22:39,189 Center St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
168921,3/12/2019,18:31,590 7th St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
168922,3/6/2019,22:49,207 Ridge St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168923,3/1/2019,12:28,862 Spruce St, Los Angeles,CA,90001,$300.00,,,,,,,,,,,,,,,,,,
168924,3/14/2019,11:05,82 Elm St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168925,3/17/2019,11:53,499 Lincoln St, Los Angeles,CA,90001,$700.00,,,,,,,,,,,,,,,,,,
168926,3/19/2019,14:42,212 Spruce St, Los Angeles,CA,90001,$700.00,,,,,,,,,,,,,,,,,,
168927,3/25/2019,21:12,93 Spruce St, Atlanta,GA,30301,$700.00,,,,,,,,,,,,,,,,,,
168928,3/31/2019,14:44,578 Lake St, San Francisco,CA,94016,$2.99,,,,,,,,,,,,,,,,,,
168929,3/31/2019,22:20,253 North St, Austin,TX,73301,$999.99,,,,,,,,,,,,,,,,,,
168930,3/17/2019,12:08,697 North St, San Francisco,CA,94016,$14.95,,,,,,,,,,,,,,,,,,
168931,3/20/2019,18:30,284 Center St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
168932,3/22/2019,16:10,521 Hickory St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
168933,3/24/2019,12:11,67 Church St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168934,3/6/2019,4:39,627 Chestnut St, Los Angeles,CA,90001,$300.00,,,,,,,,,,,,,,,,,,
168935,3/5/2019,0:14,182 Madison St, San Francisco,CA,94016,$5.98,,,,,,,,,,,,,,,,,,
168936,3/18/2019,10:31,749 Madison St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
168937,3/9/2019,14:39,867 Main St, New York City,NY,10001,$8.97,,,,,,,,,,,,,,,,,,
168938,3/2/2019,14:42,203 South St, San Francisco,CA,94016,$726.94,,,,,,,,,,,,,,,,,,
168939,3/11/2019,13:45,740 Main St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
168940,3/10/2019,13:04,427 Maple St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168941,3/19/2019,9:40,409 1st St, New York City,NY,10001,$150.00,,,,,,,,,,,,,,,,,,
168942,3/20/2019,9:08,826 Spruce St, Seattle,WA,98101,$300.00,,,,,,,,,,,,,,,,,,
168943,3/30/2019,9:30,277 North St, Los Angeles,CA,90001,$999.99,,,,,,,,,,,,,,,,,,
168944,3/18/2019,8:28,830 Lincoln St, Austin,TX,73301,$149.99,,,,,,,,,,,,,,,,,,
168945,3/3/2019,1:14,105 Lincoln St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
168946,3/20/2019,11:07,906 Park St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
168947,3/28/2019,15:53,485 10th St, Atlanta,GA,30301,$109.99,,,,,,,,,,,,,,,,,,
168948,3/26/2019,6:33,206 Lake St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
168949,3/26/2019,17:02,895 5th St, Portland,OR,97035,$99.99,,,,,,,,,,,,,,,,,,
168950,3/5/2019,17:25,810 Pine St, San Francisco,CA,94016,$8.97,,,,,,,,,,,,,,,,,,
168951,3/1/2019,13:56,822 Willow St, Portland,OR,97035,$149.99,,,,,,,,,,,,,,,,,,
168952,3/12/2019,20:10,986 Hill St, Portland,OR,97035,$5.98,,,,,,,,,,,,,,,,,,
168953,3/19/2019,13:58,675 Willow St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
168954,3/30/2019,20:47,99 11th St, Los Angeles,CA,90001,$7.68,,,,,,,,,,,,,,,,,,
168955,3/3/2019,19:14,230 Ridge St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168956,3/11/2019,16:56,410 Spruce St, Dallas,TX,75001,$600.00,,,,,,,,,,,,,,,,,,
168957,3/19/2019,19:00,301 Spruce St, Dallas,TX,75001,$14.95,,,,,,,,,,,,,,,,,,
168958,3/24/2019,11:48,280 1st St, Atlanta,GA,30301,$150.00,,,,,,,,,,,,,,,,,,
168959,3/23/2019,20:37,625 13th St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
168960,3/26/2019,15:27,110 Adams St, New York City,NY,10001,$109.99,,,,,,,,,,,,,,,,,,
168961,3/17/2019,16:52,800 Meadow St, Dallas,TX,75001,$2.99,,,,,,,,,,,,,,,,,,
168962,3/21/2019,17:13,935 Lincoln St, San Francisco,CA,94016,$7.68,,,,,,,,,,,,,,,,,,
168963,3/29/2019,13:39,452 4th St, New York City,NY,10001,$11.95,,,,,,,,,,,,,,,,,,
168964,3/17/2019,14:11,545 Hill St, Los Angeles,CA,90001,$379.99,,,,,,,,,,,,,,,,,,
168965,3/5/2019,18:22,544 Cherry St, San Francisco,CA,94016,$149.99,,,,,,,,,,,,,,,,,,
168966,3/3/2019,21:57,216 Wilson St, Austin,TX,73301,$379.99,,,,,,,,,,,,,,,,,,
168967,3/1/2019,10:26,480 Center St, Boston,MA,2215,$11.95,,,,,,,,,,,,,,,,,,
168968,3/26/2019,19:49,264 Cedar St, Boston,MA,2215,$109.99,,,,,,,,,,,,,,,,,,
168969,3/20/2019,16:57,129 Walnut St, San Francisco,CA,94016,$379.99,,,,,,,,,,,,,,,,,,
168970,3/7/2019,13:34,340 Hill St, Dallas,TX,75001,$99.99,,,,,,,,,,,,,,,,,,
168971,3/28/2019,22:45,481 Ridge St, San Francisco,CA,94016,$300.00,,,,,,,,,,,,,,,,,,
168972,3/9/2019,9:00,533 8th St, New York City,NY,10001,$11.99,,,,,,,,,,,,,,,,,,
168973,3/29/2019,19:41,821 Jackson St, Seattle,WA,98101,$389.99,,,,,,,,,,,,,,,,,,
168974,3/23/2019,12:47,191 Sunset St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
168975,3/17/2019,16:08,375 4th St, Atlanta,GA,30301,$23.90,,,,,,,,,,,,,,,,,,
168976,3/14/2019,8:46,400 Spruce St, Seattle,WA,98101,$11.95,,,,,,,,,,,,,,,,,,
168977,3/7/2019,8:50,302 River St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
168978,3/30/2019,12:27,52 5th St, San Francisco,CA,94016,$11.99,,,,,,,,,,,,,,,,,,
168979,3/14/2019,16:41,260 5th St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
168980,3/10/2019,12:03,526 Walnut St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
168981,3/22/2019,0:28,483 Jackson St, Los Angeles,CA,90001,$2.99,,,,,,,,,,,,,,,,,,
168982,3/26/2019,11:20,265 12th St, Boston,MA,2215,$7.68,,,,,,,,,,,,,,,,,,
168983,3/10/2019,20:36,670 Chestnut St, Boston,MA,2215,$2.99,,,,,,,,,,,,,,,,,,
168984,3/16/2019,17:36,317 11th St, Los Angeles,CA,90001,$14.95,,,,,,,,,,,,,,,,,,
168985,3/18/2019,12:08,460 8th St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
168986,3/16/2019,18:26,670 Forest St, New York City,NY,10001,$7.68,,,,,,,,,,,,,,,,,,
168987,3/20/2019,2:02,896 Hill St, Portland,OR,97035,$150.00,,,,,,,,,,,,,,,,,,
168988,3/20/2019,12:07,69 Cedar St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
168989,3/7/2019,21:42,804 Adams St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
168990,4/1/2019,0:00,790 10th St, Boston,MA,2215,$11.99,,,,,,,,,,,,,,,,,,
168991,3/5/2019,10:47,536 5th St, Boston,MA,2215,$999.99,,,,,,,,,,,,,,,,,,
168992,3/11/2019,18:20,575 10th St, Seattle,WA,98101,$3.84,,,,,,,,,,,,,,,,,,
168993,3/24/2019,13:45,345 Sunset St, San Francisco,CA,94016,$23.90,,,,,,,,,,,,,,,,,,
168994,3/22/2019,20:38,298 Madison St, Portland,OR,97035,$389.99,,,,,,,,,,,,,,,,,,
168995,3/31/2019,18:01,251 Maple St, San Francisco,CA,94016,$99.99,,,,,,,,,,,,,,,,,,
168996,3/15/2019,14:34,723 River St, Dallas,TX,75001,$379.99,,,,,,,,,,,,,,,,,,
168997,3/29/2019,20:45,856 2nd St, New York City,NY,10001,$109.99,,,,,,,,,,,,,,,,,,
168998,3/7/2019,20:44,242 Johnson St, San Francisco,CA,94016,$700.00,,,,,,,,,,,,,,,,,,
168999,3/11/2019,17:37,221 5th St, New York City,NY,10001,$700.00,,,,,,,,,,,,,,,,,,
169000,3/27/2019,7:56,708 Highland St, San Francisco,CA,94016,$150.00,,,,,,,,,,,,,,,,,,
169001,3/22/2019,14:05,843 Washington St, Los Angeles,CA,90001,$150.00,,,,,,,,,,,,,,,,,,
169002,3/29/2019,14:20,749 Lake St, Los Angeles,CA,90001,$149.99,,,,,,,,,,,,,,,,,,
169003,3/17/2019,13:04,620 Lakeview St, Los Angeles,CA,90001,$11.95,,,,,,,,,,,,,,,,,,
169004,3/18/2019,13:04,592 Park St, San Francisco,CA,94016,$11.95,,,,,,,,,,,,,,,,,,
169005,3/7/2019,20:55,143 7th St, Atlanta,GA,30301,$11.95,,,,,,,,,,,,,,,,,,
169006,3/5/2019,7:55,287 Lincoln St, Boston,MA,2215,$300.00,,,,,,,,,,,,,,,,,,
169007,3/20/2019,19:10,891 Park St, Austin,TX,73301,$150.00,,,,,,,,,,,,,,,,,,
169008,3/20/2019,20:23,891 Chestnut St, San Francisco,CA,94016,$8.97,,,,,,,,,,,,,,,,,,
169009,3/12/2019,14:59,30 Walnut St, Dallas,TX,75001,$400.00,,,,,,,,,,,,,,,,,,
169010,3/4/2019,20:57,395 Meadow St, Boston,MA,2215,$14.95,,,,,,,,,,,,,,,,,,
169011,3/16/2019,18:25,23 Lincoln St, New York City,NY,10001,$14.95,,,,,,,,,,,,,,,,,,
169012,3/12/2019,16:47,8 Church St, Seattle,WA,98101,$999.99,,,,,,,,,,,,,,,,,,
169013,3/3/2019,18:42,744 Elm St, San Francisco,CA,94016,$999.99,,,,,,,,,,,,,,,,,,
169014,3/28/2019,15:23,871 Hickory St, Los Angeles,CA,90001,$99.99,,,,,,,,,,,,,,,,,,
169015,3/17/2019,12:32,690 Church St, Seattle,WA,98101,$14.95,,,,,,,,,,,,,,,,,,
169016,3/17/2019,13:33,372 Lake St, New York City,NY,10001,$389.99,,,,,,,,,,,,,,,,,,
169017,3/25/2019,12:17,360 Wilson St, Boston,MA,2215,$150.00,,,,,,,,,,,,,,,,,,
169018,3/27/2019,15:18,34 5th St, Dallas,TX,75001,$389.99,,,,,,,,,,,,,,,,,,
169019,3/28/2019,15:06,654 Hickory St, Portland,OR,97035,$11.95,,,,,,,,,,,,,,,,,,
